# index, flag, s, b_g_x, b_g_y, b_g_z, b_a_x, b_a_y, b_a_z, g_x, g_y, g_z 
0.000000,1.000000,1.006413,-0.003261,0.021563,0.078622,-0.003261,0.021563,0.078622,-0.126474,0.542863,-9.817986
1.000000,1.000000,1.000517,-0.003047,0.021547,0.078762,-0.003047,0.021547,0.078762,0.225319,0.698985,-9.819770
2.000000,1.000000,0.995213,-0.002951,0.021327,0.078846,-0.002951,0.021327,0.078846,0.430174,0.822213,-9.821453
3.000000,1.000000,0.995213,-0.002951,0.021327,0.078846,-0.002951,0.021327,0.078846,0.430174,0.822213,-9.821453
4.000000,1.000000,0.997184,-0.003004,0.021379,0.078878,-0.003004,0.021379,0.078878,0.321376,0.628972,-9.819230
5.000000,1.000000,0.995392,-0.002949,0.021165,0.078897,-0.002949,0.021165,0.078897,0.184648,0.392903,-9.816053
6.000000,1.000000,0.995469,-0.002929,0.021109,0.078950,-0.002929,0.021109,0.078950,0.145692,0.277931,-9.814642
7.000000,1.000000,0.989092,-0.002937,0.021309,0.078948,-0.002937,0.021309,0.078948,0.144313,0.241660,-9.814185
8.000000,1.000000,1.002238,-0.002928,0.021418,0.079037,-0.002928,0.021418,0.079037,0.022914,0.124854,-9.812627
9.000000,1.000000,0.996800,-0.002700,0.021039,0.078967,-0.002700,0.021039,0.078967,-0.005259,-0.077086,-9.809879
10.000000,1.000000,0.996800,-0.002700,0.021039,0.078967,-0.002700,0.021039,0.078967,-0.005259,-0.077086,-9.809879
11.000000,1.000000,0.998084,-0.002764,0.020946,0.078952,-0.002764,0.020946,0.078952,-0.028020,-0.069617,-9.809911
12.000000,1.000000,0.983200,-0.002685,0.020987,0.078896,-0.002685,0.020987,0.078896,0.114273,-0.109177,-9.809818
13.000000,1.000000,0.994177,-0.002861,0.021116,0.078919,-0.002861,0.021116,0.078919,-0.020281,-0.081160,-9.809809
14.000000,1.000000,0.996315,-0.003160,0.021091,0.079102,-0.003160,0.021091,0.079102,0.009410,-0.015305,-9.810831
15.000000,1.000000,0.999277,-0.002870,0.021089,0.078980,-0.002870,0.021089,0.078980,-0.016505,0.008294,-9.811079
16.000000,1.000000,0.997773,-0.002471,0.020906,0.078698,-0.002471,0.020906,0.078698,-0.012701,0.072224,-9.811978
17.000000,1.000000,1.002846,-0.002613,0.020892,0.078915,-0.002613,0.020892,0.078915,-0.042338,0.048100,-9.811578
18.000000,1.000000,1.005279,-0.002991,0.020833,0.079033,-0.002991,0.020833,0.079033,-0.019934,0.061174,-9.811708
19.000000,1.000000,1.004418,-0.003125,0.020932,0.079073,-0.003125,0.020932,0.079073,-0.010917,0.071938,-9.811835
20.000000,1.000000,1.004729,-0.002595,0.020830,0.078934,-0.002595,0.020830,0.078934,0.003724,0.083104,-9.812102
21.000000,1.000000,1.007173,-0.002945,0.021000,0.079103,-0.002945,0.021000,0.079103,-0.040445,0.044598,-9.811441
22.000000,1.000000,1.007173,-0.002945,0.021000,0.079103,-0.002945,0.021000,0.079103,-0.040445,0.044598,-9.811441
23.000000,1.000000,1.004790,-0.002663,0.020966,0.079040,-0.002663,0.020966,0.079040,-0.026546,0.049403,-9.811536
24.000000,1.000000,1.004790,-0.002663,0.020966,0.079040,-0.002663,0.020966,0.079040,-0.026546,0.049403,-9.811536
25.000000,1.000000,1.004790,-0.002663,0.020966,0.079040,-0.002663,0.020966,0.079040,-0.026546,0.049403,-9.811536
26.000000,1.000000,1.005703,-0.003224,0.020741,0.079296,-0.003224,0.020741,0.079296,-0.027360,0.053994,-9.811622
27.000000,1.000000,1.005043,-0.002975,0.020794,0.079093,-0.002975,0.020794,0.079093,-0.039183,0.060103,-9.811665
28.000000,1.000000,1.002899,-0.002634,0.020913,0.079006,-0.002634,0.020913,0.079006,-0.071243,-0.005189,-9.810961
29.000000,1.000000,1.002696,-0.002620,0.020996,0.079076,-0.002620,0.020996,0.079076,-0.072893,-0.016434,-9.810752
30.000000,1.000000,1.001633,-0.003148,0.021062,0.079315,-0.003148,0.021062,0.079315,-0.063567,-0.042537,-9.810498
31.000000,1.000000,1.004231,-0.002877,0.021117,0.079320,-0.002877,0.021117,0.079320,-0.056252,0.049872,-9.811647
32.000000,1.000000,0.997777,-0.002876,0.021157,0.079277,-0.002876,0.021157,0.079277,-0.038487,0.184774,-9.813251
33.000000,1.000000,0.999916,-0.002721,0.021154,0.079336,-0.002721,0.021154,0.079336,-0.072808,0.026620,-9.811541
34.000000,1.000000,1.014022,-0.002808,0.021170,0.079367,-0.002808,0.021170,0.079367,-0.042918,0.420964,-9.816599
35.000000,1.000000,1.005266,-0.003007,0.021001,0.079459,-0.003007,0.021001,0.079459,-0.064978,0.388239,-9.816240
36.000000,1.000000,1.266115,-0.003095,0.020744,0.079277,-0.003095,0.020744,0.079277,0.020544,-1.414170,-9.788097
37.000000,1.000000,1.266115,-0.003095,0.020744,0.079277,-0.003095,0.020744,0.079277,0.020544,-1.414170,-9.788097
38.000000,1.000000,1.266115,-0.003095,0.020744,0.079277,-0.003095,0.020744,0.079277,0.020544,-1.414170,-9.788097
39.000000,1.000000,1.266115,-0.003095,0.020744,0.079277,-0.003095,0.020744,0.079277,0.020544,-1.414170,-9.788097
40.000000,1.000000,1.266115,-0.003095,0.020744,0.079277,-0.003095,0.020744,0.079277,0.020544,-1.414170,-9.788097
41.000000,1.000000,1.266115,-0.003095,0.020744,0.079277,-0.003095,0.020744,0.079277,0.020544,-1.414170,-9.788097
42.000000,1.000000,1.266115,-0.003095,0.020744,0.079277,-0.003095,0.020744,0.079277,0.020544,-1.414170,-9.788097
43.000000,1.000000,1.266115,-0.003095,0.020744,0.079277,-0.003095,0.020744,0.079277,0.020544,-1.414170,-9.788097
44.000000,1.000000,1.266115,-0.003095,0.020744,0.079277,-0.003095,0.020744,0.079277,0.020544,-1.414170,-9.788097
45.000000,1.000000,1.266115,-0.003095,0.020744,0.079277,-0.003095,0.020744,0.079277,0.020544,-1.414170,-9.788097
46.000000,1.000000,1.266115,-0.003095,0.020744,0.079277,-0.003095,0.020744,0.079277,0.020544,-1.414170,-9.788097
47.000000,1.000000,1.266115,-0.003095,0.020744,0.079277,-0.003095,0.020744,0.079277,0.020544,-1.414170,-9.788097
48.000000,1.000000,1.266115,-0.003095,0.020744,0.079277,-0.003095,0.020744,0.079277,0.020544,-1.414170,-9.788097
49.000000,1.000000,1.266115,-0.003095,0.020744,0.079277,-0.003095,0.020744,0.079277,0.020544,-1.414170,-9.788097
50.000000,1.000000,1.266115,-0.003095,0.020744,0.079277,-0.003095,0.020744,0.079277,0.020544,-1.414170,-9.788097
51.000000,1.000000,1.266115,-0.003095,0.020744,0.079277,-0.003095,0.020744,0.079277,0.020544,-1.414170,-9.788097
52.000000,1.000000,1.266115,-0.003095,0.020744,0.079277,-0.003095,0.020744,0.079277,0.020544,-1.414170,-9.788097
53.000000,1.000000,1.266115,-0.003095,0.020744,0.079277,-0.003095,0.020744,0.079277,0.020544,-1.414170,-9.788097
54.000000,1.000000,1.266115,-0.003095,0.020744,0.079277,-0.003095,0.020744,0.079277,0.020544,-1.414170,-9.788097
