# index, flag, s, b_g_x, b_g_y, b_g_z, b_a_x, b_a_y, b_a_z, g_x, g_y, g_z 
0.000000,1.000000,0.998589,-0.003261,0.021563,0.078622,-0.003261,0.021563,0.078622,0.006782,-0.124114,-9.809212
1.000000,1.000000,0.994287,-0.003047,0.021547,0.078762,-0.003047,0.021547,0.078762,0.012664,-0.127225,-9.809167
2.000000,1.000000,0.998303,-0.002951,0.021327,0.078846,-0.002951,0.021327,0.078846,0.005710,-0.127931,-9.809164
3.000000,1.000000,0.998303,-0.002951,0.021327,0.078846,-0.002951,0.021327,0.078846,0.005710,-0.127931,-9.809164
4.000000,1.000000,0.998348,-0.003004,0.021379,0.078878,-0.003004,0.021379,0.078878,-0.001099,-0.127408,-9.809173
5.000000,1.000000,0.987345,-0.002949,0.021165,0.078897,-0.002949,0.021165,0.078897,-0.005219,-0.125734,-9.809193
6.000000,1.000000,0.990655,-0.002929,0.021109,0.078950,-0.002929,0.021109,0.078950,-0.009671,-0.127795,-9.809163
7.000000,1.000000,0.999114,-0.002937,0.021309,0.078948,-0.002937,0.021309,0.078948,-0.014411,-0.129017,-9.809141
8.000000,1.000000,1.003945,-0.002928,0.021418,0.079037,-0.002928,0.021418,0.079037,-0.021255,-0.131971,-9.809089
9.000000,1.000000,0.983677,-0.002700,0.021039,0.078967,-0.002700,0.021039,0.078967,-0.026990,-0.131939,-9.809076
10.000000,1.000000,0.983677,-0.002700,0.021039,0.078967,-0.002700,0.021039,0.078967,-0.026990,-0.131939,-9.809076
11.000000,1.000000,0.991126,-0.002764,0.020946,0.078952,-0.002764,0.020946,0.078952,-0.029811,-0.130342,-9.809089
12.000000,1.000000,0.983560,-0.002685,0.020987,0.078896,-0.002685,0.020987,0.078896,-0.029042,-0.134379,-9.809037
13.000000,1.000000,0.984453,-0.002861,0.021116,0.078919,-0.002861,0.021116,0.078919,-0.026951,-0.136900,-9.809008
14.000000,1.000000,0.982169,-0.003160,0.021091,0.079102,-0.003160,0.021091,0.079102,-0.030397,-0.136858,-9.808998
15.000000,1.000000,0.980373,-0.002870,0.021089,0.078980,-0.002870,0.021089,0.078980,-0.028931,-0.137407,-9.808995
16.000000,1.000000,0.978085,-0.002471,0.020906,0.078698,-0.002471,0.020906,0.078698,-0.020958,-0.136531,-9.809027
17.000000,1.000000,0.977909,-0.002613,0.020892,0.078915,-0.002613,0.020892,0.078915,-0.016093,-0.136288,-9.809040
18.000000,1.000000,0.979786,-0.002991,0.020833,0.079033,-0.002991,0.020833,0.079033,-0.017250,-0.130685,-9.809114
19.000000,1.000000,0.983478,-0.003125,0.020932,0.079073,-0.003125,0.020932,0.079073,-0.018508,-0.129270,-9.809131
20.000000,1.000000,0.982390,-0.002595,0.020830,0.078934,-0.002595,0.020830,0.078934,-0.012864,-0.133425,-9.809084
21.000000,1.000000,0.985226,-0.002945,0.021000,0.079103,-0.002945,0.021000,0.079103,-0.007874,-0.128313,-9.809158
22.000000,1.000000,0.985226,-0.002945,0.021000,0.079103,-0.002945,0.021000,0.079103,-0.007874,-0.128313,-9.809158
23.000000,1.000000,0.986387,-0.002663,0.020966,0.079040,-0.002663,0.020966,0.079040,0.000914,-0.128570,-9.809157
24.000000,1.000000,0.986387,-0.002663,0.020966,0.079040,-0.002663,0.020966,0.079040,0.000914,-0.128570,-9.809157
25.000000,1.000000,0.986387,-0.002663,0.020966,0.079040,-0.002663,0.020966,0.079040,0.000914,-0.128570,-9.809157
26.000000,1.000000,0.990784,-0.003224,0.020741,0.079296,-0.003224,0.020741,0.079296,0.003712,-0.130254,-9.809135
27.000000,1.000000,0.990546,-0.002975,0.020794,0.079093,-0.002975,0.020794,0.079093,0.008924,-0.127338,-9.809169
28.000000,1.000000,0.989032,-0.002634,0.020913,0.079006,-0.002634,0.020913,0.079006,0.020283,-0.129720,-9.809121
29.000000,1.000000,0.988867,-0.002620,0.020996,0.079076,-0.002620,0.020996,0.079076,0.020165,-0.123695,-9.809199
30.000000,1.000000,0.989124,-0.003148,0.021062,0.079315,-0.003148,0.021062,0.079315,0.027068,-0.128793,-9.809117
31.000000,1.000000,0.994394,-0.002877,0.021117,0.079320,-0.002877,0.021117,0.079320,0.025294,-0.126542,-9.809151
32.000000,1.000000,0.986070,-0.002876,0.021157,0.079277,-0.002876,0.021157,0.079277,0.028550,-0.122519,-9.809193
33.000000,1.000000,0.996058,-0.002721,0.021154,0.079336,-0.002721,0.021154,0.079336,0.040024,-0.127001,-9.809096
34.000000,1.000000,0.997843,-0.002808,0.021170,0.079367,-0.002808,0.021170,0.079367,0.038505,-0.127291,-9.809099
35.000000,1.000000,0.963385,-0.003007,0.021001,0.079459,-0.003007,0.021001,0.079459,0.034568,-0.127501,-9.809110
36.000000,1.000000,1.255947,-0.003095,0.020744,0.079277,-0.003095,0.020744,0.079277,0.041862,-0.160330,-9.808600
37.000000,1.000000,1.255947,-0.003095,0.020744,0.079277,-0.003095,0.020744,0.079277,0.041862,-0.160330,-9.808600
38.000000,1.000000,1.255947,-0.003095,0.020744,0.079277,-0.003095,0.020744,0.079277,0.041862,-0.160330,-9.808600
39.000000,1.000000,1.255947,-0.003095,0.020744,0.079277,-0.003095,0.020744,0.079277,0.041862,-0.160330,-9.808600
40.000000,1.000000,1.255947,-0.003095,0.020744,0.079277,-0.003095,0.020744,0.079277,0.041862,-0.160330,-9.808600
41.000000,1.000000,1.255947,-0.003095,0.020744,0.079277,-0.003095,0.020744,0.079277,0.041862,-0.160330,-9.808600
42.000000,1.000000,1.255947,-0.003095,0.020744,0.079277,-0.003095,0.020744,0.079277,0.041862,-0.160330,-9.808600
43.000000,1.000000,1.255947,-0.003095,0.020744,0.079277,-0.003095,0.020744,0.079277,0.041862,-0.160330,-9.808600
44.000000,1.000000,1.255947,-0.003095,0.020744,0.079277,-0.003095,0.020744,0.079277,0.041862,-0.160330,-9.808600
45.000000,1.000000,1.255947,-0.003095,0.020744,0.079277,-0.003095,0.020744,0.079277,0.041862,-0.160330,-9.808600
46.000000,1.000000,1.255947,-0.003095,0.020744,0.079277,-0.003095,0.020744,0.079277,0.041862,-0.160330,-9.808600
47.000000,1.000000,1.255947,-0.003095,0.020744,0.079277,-0.003095,0.020744,0.079277,0.041862,-0.160330,-9.808600
48.000000,1.000000,1.255947,-0.003095,0.020744,0.079277,-0.003095,0.020744,0.079277,0.041862,-0.160330,-9.808600
49.000000,1.000000,1.255947,-0.003095,0.020744,0.079277,-0.003095,0.020744,0.079277,0.041862,-0.160330,-9.808600
50.000000,1.000000,1.255947,-0.003095,0.020744,0.079277,-0.003095,0.020744,0.079277,0.041862,-0.160330,-9.808600
51.000000,1.000000,1.255947,-0.003095,0.020744,0.079277,-0.003095,0.020744,0.079277,0.041862,-0.160330,-9.808600
52.000000,1.000000,1.255947,-0.003095,0.020744,0.079277,-0.003095,0.020744,0.079277,0.041862,-0.160330,-9.808600
53.000000,1.000000,1.255947,-0.003095,0.020744,0.079277,-0.003095,0.020744,0.079277,0.041862,-0.160330,-9.808600
54.000000,1.000000,1.255947,-0.003095,0.020744,0.079277,-0.003095,0.020744,0.079277,0.041862,-0.160330,-9.808600
55.000000,1.000000,1.255947,-0.003095,0.020744,0.079277,-0.003095,0.020744,0.079277,0.041862,-0.160330,-9.808600
56.000000,1.000000,1.255947,-0.003095,0.020744,0.079277,-0.003095,0.020744,0.079277,0.041862,-0.160330,-9.808600
57.000000,1.000000,1.255947,-0.003095,0.020744,0.079277,-0.003095,0.020744,0.079277,0.041862,-0.160330,-9.808600
58.000000,1.000000,1.255947,-0.003095,0.020744,0.079277,-0.003095,0.020744,0.079277,0.041862,-0.160330,-9.808600
59.000000,1.000000,1.255947,-0.003095,0.020744,0.079277,-0.003095,0.020744,0.079277,0.041862,-0.160330,-9.808600
60.000000,1.000000,1.255947,-0.003095,0.020744,0.079277,-0.003095,0.020744,0.079277,0.041862,-0.160330,-9.808600
61.000000,1.000000,1.255947,-0.003095,0.020744,0.079277,-0.003095,0.020744,0.079277,0.041862,-0.160330,-9.808600
62.000000,1.000000,1.255947,-0.003095,0.020744,0.079277,-0.003095,0.020744,0.079277,0.041862,-0.160330,-9.808600
63.000000,1.000000,1.255947,-0.003095,0.020744,0.079277,-0.003095,0.020744,0.079277,0.041862,-0.160330,-9.808600
64.000000,1.000000,1.255947,-0.003095,0.020744,0.079277,-0.003095,0.020744,0.079277,0.041862,-0.160330,-9.808600
65.000000,1.000000,1.255947,-0.003095,0.020744,0.079277,-0.003095,0.020744,0.079277,0.041862,-0.160330,-9.808600
66.000000,1.000000,1.255947,-0.003095,0.020744,0.079277,-0.003095,0.020744,0.079277,0.041862,-0.160330,-9.808600
67.000000,1.000000,1.255947,-0.003095,0.020744,0.079277,-0.003095,0.020744,0.079277,0.041862,-0.160330,-9.808600
68.000000,1.000000,1.255947,-0.003095,0.020744,0.079277,-0.003095,0.020744,0.079277,0.041862,-0.160330,-9.808600
