# index, flag, s, b_g_x, b_g_y, b_g_z, b_a_x, b_a_y, b_a_z, g_x, g_y, g_z 
0.000000,1.000000,1.014188,-0.003261,0.021563,0.078622,-0.003261,0.021563,0.078622,-0.467285,0.444533,-9.788776
1.000000,1.000000,1.002679,-0.003047,0.021547,0.078762,-0.003047,0.021547,0.078762,0.087265,0.543333,-9.794553
2.000000,1.000000,0.995308,-0.002951,0.021327,0.078846,-0.002951,0.021327,0.078846,0.386585,0.739540,-9.774443
3.000000,1.000000,0.995308,-0.002951,0.021327,0.078846,-0.002951,0.021327,0.078846,0.386585,0.739540,-9.774443
4.000000,1.000000,0.997516,-0.003004,0.021379,0.078878,-0.003004,0.021379,0.078878,0.231602,0.472135,-9.795895
5.000000,1.000000,0.995646,-0.002949,0.021165,0.078897,-0.002949,0.021165,0.078897,0.136596,0.312155,-9.804081
6.000000,1.000000,0.996235,-0.002929,0.021109,0.078950,-0.002929,0.021109,0.078950,0.124170,0.241730,-9.806235
7.000000,1.000000,0.989956,-0.002937,0.021309,0.078948,-0.002937,0.021309,0.078948,0.134641,0.221733,-9.806570
8.000000,1.000000,1.003958,-0.002928,0.021418,0.079037,-0.002928,0.021418,0.079037,0.022193,0.122838,-9.809206
9.000000,1.000000,0.998072,-0.002700,0.021039,0.078967,-0.002700,0.021039,0.078967,-0.018737,-0.075784,-9.809689
10.000000,1.000000,0.998072,-0.002700,0.021039,0.078967,-0.002700,0.021039,0.078967,-0.018737,-0.075784,-9.809689
11.000000,1.000000,1.000381,-0.002764,0.020946,0.078952,-0.002764,0.020946,0.078952,-0.054817,-0.058081,-9.809675
12.000000,1.000000,0.986686,-0.002685,0.020987,0.078896,-0.002685,0.020987,0.078896,0.076983,-0.091671,-9.809269
13.000000,1.000000,0.996844,-0.002861,0.021116,0.078919,-0.002861,0.021116,0.078919,-0.050371,-0.059371,-9.809691
14.000000,1.000000,0.998584,-0.003160,0.021091,0.079102,-0.003160,0.021091,0.079102,-0.011583,-0.002249,-9.809993
15.000000,1.000000,0.999472,-0.002870,0.021089,0.078980,-0.002870,0.021089,0.078980,-0.013337,0.018414,-9.809974
16.000000,1.000000,0.997759,-0.002471,0.020906,0.078698,-0.002471,0.020906,0.078698,-0.008544,0.081238,-9.809660
17.000000,1.000000,1.002214,-0.002613,0.020892,0.078915,-0.002613,0.020892,0.078915,-0.035913,0.057437,-9.809766
18.000000,1.000000,1.005144,-0.002991,0.020833,0.079033,-0.002991,0.020833,0.079033,-0.018373,0.068545,-9.809743
19.000000,1.000000,1.004621,-0.003125,0.020932,0.079073,-0.003125,0.020932,0.079073,-0.012367,0.080951,-9.809658
20.000000,1.000000,1.005115,-0.002595,0.020830,0.078934,-0.002595,0.020830,0.078934,-0.000389,0.091950,-9.809569
21.000000,1.000000,1.007650,-0.002945,0.021000,0.079103,-0.002945,0.021000,0.079103,-0.041289,0.060169,-9.809729
22.000000,1.000000,1.007650,-0.002945,0.021000,0.079103,-0.002945,0.021000,0.079103,-0.041289,0.060169,-9.809729
23.000000,1.000000,1.005117,-0.002663,0.020966,0.079040,-0.002663,0.020966,0.079040,-0.023812,0.060117,-9.809787
24.000000,1.000000,1.005117,-0.002663,0.020966,0.079040,-0.002663,0.020966,0.079040,-0.023812,0.060117,-9.809787
25.000000,1.000000,1.005117,-0.002663,0.020966,0.079040,-0.002663,0.020966,0.079040,-0.023812,0.060117,-9.809787
26.000000,1.000000,1.005671,-0.003224,0.020741,0.079296,-0.003224,0.020741,0.079296,-0.023798,0.053565,-9.809825
27.000000,1.000000,1.005440,-0.002975,0.020794,0.079093,-0.002975,0.020794,0.079093,-0.039270,0.065705,-9.809701
28.000000,1.000000,1.003345,-0.002634,0.020913,0.079006,-0.002634,0.020913,0.079006,-0.073802,0.007552,-9.809719
29.000000,1.000000,1.003276,-0.002620,0.020996,0.079076,-0.002620,0.020996,0.079076,-0.072919,-0.004833,-9.809728
30.000000,1.000000,1.002143,-0.003148,0.021062,0.079315,-0.003148,0.021062,0.079315,-0.062577,-0.041669,-9.809712
31.000000,1.000000,1.003770,-0.002877,0.021117,0.079320,-0.002877,0.021117,0.079320,-0.059987,0.042897,-9.809723
32.000000,1.000000,0.998090,-0.002876,0.021157,0.079277,-0.002876,0.021157,0.079277,-0.050991,0.199439,-9.807840
33.000000,1.000000,0.999451,-0.002721,0.021154,0.079336,-0.002721,0.021154,0.079336,-0.075027,0.075764,-9.809421
34.000000,1.000000,1.011779,-0.002808,0.021170,0.079367,-0.002808,0.021170,0.079367,-0.045335,0.452157,-9.799469
35.000000,1.000000,1.003467,-0.003007,0.021001,0.079459,-0.003007,0.021001,0.079459,-0.068348,0.275998,-9.805879
36.000000,0.000000,1.003467,-0.003095,0.020744,0.079277,-0.003095,0.020744,0.079277,-0.068348,0.275998,-9.805879
37.000000,0.000000,1.003467,-0.003095,0.020744,0.079277,-0.003095,0.020744,0.079277,-0.068348,0.275998,-9.805879
38.000000,0.000000,1.003467,-0.003095,0.020744,0.079277,-0.003095,0.020744,0.079277,-0.068348,0.275998,-9.805879
39.000000,0.000000,1.003467,-0.003095,0.020744,0.079277,-0.003095,0.020744,0.079277,-0.068348,0.275998,-9.805879
40.000000,0.000000,1.003467,-0.003095,0.020744,0.079277,-0.003095,0.020744,0.079277,-0.068348,0.275998,-9.805879
41.000000,0.000000,1.003467,-0.003095,0.020744,0.079277,-0.003095,0.020744,0.079277,-0.068348,0.275998,-9.805879
42.000000,0.000000,1.003467,-0.003095,0.020744,0.079277,-0.003095,0.020744,0.079277,-0.068348,0.275998,-9.805879
43.000000,0.000000,1.003467,-0.003095,0.020744,0.079277,-0.003095,0.020744,0.079277,-0.068348,0.275998,-9.805879
44.000000,0.000000,1.003467,-0.003095,0.020744,0.079277,-0.003095,0.020744,0.079277,-0.068348,0.275998,-9.805879
45.000000,0.000000,1.003467,-0.003095,0.020744,0.079277,-0.003095,0.020744,0.079277,-0.068348,0.275998,-9.805879
46.000000,0.000000,1.003467,-0.003095,0.020744,0.079277,-0.003095,0.020744,0.079277,-0.068348,0.275998,-9.805879
47.000000,0.000000,1.003467,-0.003095,0.020744,0.079277,-0.003095,0.020744,0.079277,-0.068348,0.275998,-9.805879
48.000000,0.000000,1.003467,-0.003095,0.020744,0.079277,-0.003095,0.020744,0.079277,-0.068348,0.275998,-9.805879
49.000000,0.000000,1.003467,-0.003095,0.020744,0.079277,-0.003095,0.020744,0.079277,-0.068348,0.275998,-9.805879
50.000000,0.000000,1.003467,-0.003095,0.020744,0.079277,-0.003095,0.020744,0.079277,-0.068348,0.275998,-9.805879
51.000000,0.000000,1.003467,-0.003095,0.020744,0.079277,-0.003095,0.020744,0.079277,-0.068348,0.275998,-9.805879
52.000000,0.000000,1.003467,-0.003095,0.020744,0.079277,-0.003095,0.020744,0.079277,-0.068348,0.275998,-9.805879
53.000000,0.000000,1.003467,-0.003095,0.020744,0.079277,-0.003095,0.020744,0.079277,-0.068348,0.275998,-9.805879
54.000000,0.000000,1.003467,-0.003095,0.020744,0.079277,-0.003095,0.020744,0.079277,-0.068348,0.275998,-9.805879
55.000000,0.000000,1.003467,-0.003095,0.020744,0.079277,-0.003095,0.020744,0.079277,-0.068348,0.275998,-9.805879
56.000000,0.000000,1.003467,-0.003095,0.020744,0.079277,-0.003095,0.020744,0.079277,-0.068348,0.275998,-9.805879
57.000000,0.000000,1.003467,-0.003095,0.020744,0.079277,-0.003095,0.020744,0.079277,-0.068348,0.275998,-9.805879
58.000000,0.000000,1.003467,-0.003095,0.020744,0.079277,-0.003095,0.020744,0.079277,-0.068348,0.275998,-9.805879
59.000000,0.000000,1.003467,-0.003095,0.020744,0.079277,-0.003095,0.020744,0.079277,-0.068348,0.275998,-9.805879
60.000000,0.000000,1.003467,-0.003095,0.020744,0.079277,-0.003095,0.020744,0.079277,-0.068348,0.275998,-9.805879
61.000000,0.000000,1.003467,-0.003095,0.020744,0.079277,-0.003095,0.020744,0.079277,-0.068348,0.275998,-9.805879
62.000000,0.000000,1.003467,-0.003095,0.020744,0.079277,-0.003095,0.020744,0.079277,-0.068348,0.275998,-9.805879
63.000000,0.000000,1.003467,-0.003095,0.020744,0.079277,-0.003095,0.020744,0.079277,-0.068348,0.275998,-9.805879
64.000000,0.000000,1.003467,-0.003095,0.020744,0.079277,-0.003095,0.020744,0.079277,-0.068348,0.275998,-9.805879
65.000000,0.000000,1.003467,-0.003095,0.020744,0.079277,-0.003095,0.020744,0.079277,-0.068348,0.275998,-9.805879
66.000000,0.000000,1.003467,-0.003095,0.020744,0.079277,-0.003095,0.020744,0.079277,-0.068348,0.275998,-9.805879
67.000000,0.000000,1.003467,-0.003095,0.020744,0.079277,-0.003095,0.020744,0.079277,-0.068348,0.275998,-9.805879
68.000000,0.000000,1.003467,-0.003095,0.020744,0.079277,-0.003095,0.020744,0.079277,-0.068348,0.275998,-9.805879
69.000000,0.000000,1.003467,-0.003095,0.020744,0.079277,-0.003095,0.020744,0.079277,-0.068348,0.275998,-9.805879
70.000000,0.000000,1.003467,-0.003095,0.020744,0.079277,-0.003095,0.020744,0.079277,-0.068348,0.275998,-9.805879
71.000000,0.000000,1.003467,-0.003095,0.020744,0.079277,-0.003095,0.020744,0.079277,-0.068348,0.275998,-9.805879
72.000000,0.000000,1.003467,-0.003095,0.020744,0.079277,-0.003095,0.020744,0.079277,-0.068348,0.275998,-9.805879
73.000000,0.000000,1.003467,-0.003095,0.020744,0.079277,-0.003095,0.020744,0.079277,-0.068348,0.275998,-9.805879
74.000000,0.000000,1.003467,-0.003095,0.020744,0.079277,-0.003095,0.020744,0.079277,-0.068348,0.275998,-9.805879
75.000000,0.000000,1.003467,-0.003095,0.020744,0.079277,-0.003095,0.020744,0.079277,-0.068348,0.275998,-9.805879
76.000000,0.000000,1.003467,-0.003095,0.020744,0.079277,-0.003095,0.020744,0.079277,-0.068348,0.275998,-9.805879
77.000000,1.000000,0.999775,-0.003148,0.021015,0.078941,-0.003148,0.021015,0.078941,-0.108466,-0.053428,-9.809255
78.000000,1.000000,0.999775,-0.003148,0.021015,0.078941,-0.003148,0.021015,0.078941,-0.108466,-0.053428,-9.809255
79.000000,1.000000,0.999775,-0.003148,0.021015,0.078941,-0.003148,0.021015,0.078941,-0.108466,-0.053428,-9.809255
80.000000,1.000000,0.999775,-0.003148,0.021015,0.078941,-0.003148,0.021015,0.078941,-0.108466,-0.053428,-9.809255
81.000000,1.000000,0.999775,-0.003148,0.021015,0.078941,-0.003148,0.021015,0.078941,-0.108466,-0.053428,-9.809255
82.000000,1.000000,0.999775,-0.003148,0.021015,0.078941,-0.003148,0.021015,0.078941,-0.108466,-0.053428,-9.809255
83.000000,1.000000,1.006139,-0.003031,0.021183,0.078790,-0.003031,0.021183,0.078790,-0.546784,0.680657,-9.771071
84.000000,1.000000,1.006139,-0.003031,0.021183,0.078790,-0.003031,0.021183,0.078790,-0.546784,0.680657,-9.771071
85.000000,1.000000,1.004947,-0.003034,0.021254,0.078798,-0.003034,0.021254,0.078798,-0.374541,0.122010,-9.802088
86.000000,1.000000,1.004947,-0.003034,0.021254,0.078798,-0.003034,0.021254,0.078798,-0.374541,0.122010,-9.802088
87.000000,1.000000,0.997682,-0.002973,0.021211,0.078539,-0.002973,0.021211,0.078539,-0.035733,0.392536,-9.802078
88.000000,1.000000,0.997682,-0.002973,0.021211,0.078539,-0.002973,0.021211,0.078539,-0.035733,0.392536,-9.802078
89.000000,1.000000,0.988779,-0.003086,0.021339,0.078755,-0.003086,0.021339,0.078755,0.060213,0.322366,-9.804517
90.000000,1.000000,0.984465,-0.003184,0.021359,0.078718,-0.003184,0.021359,0.078718,0.030721,0.150193,-9.808802
91.000000,1.000000,0.986440,-0.003157,0.021144,0.078723,-0.003157,0.021144,0.078723,0.032868,0.075232,-9.809656
92.000000,1.000000,0.985175,-0.003109,0.021109,0.078656,-0.003109,0.021109,0.078656,-0.017112,-0.081804,-9.809644
93.000000,1.000000,0.985175,-0.003109,0.021109,0.078656,-0.003109,0.021109,0.078656,-0.017112,-0.081804,-9.809644
94.000000,1.000000,0.967408,-0.003201,0.021115,0.078641,-0.003201,0.021115,0.078641,-0.111141,-0.291367,-9.805042
95.000000,1.000000,0.967408,-0.003201,0.021115,0.078641,-0.003201,0.021115,0.078641,-0.111141,-0.291367,-9.805042
96.000000,1.000000,0.976565,-0.003231,0.020887,0.078575,-0.003231,0.020887,0.078575,-0.059684,-0.220987,-9.807329
97.000000,1.000000,0.988473,-0.003205,0.020884,0.078764,-0.003205,0.020884,0.078764,0.005267,-0.110509,-9.809376
98.000000,1.000000,1.012852,-0.003272,0.021000,0.078477,-0.003272,0.021000,0.078477,-0.045084,-0.102015,-9.809366
99.000000,1.000000,1.012852,-0.003272,0.021000,0.078477,-0.003272,0.021000,0.078477,-0.045084,-0.102015,-9.809366
100.000000,1.000000,1.002020,-0.003140,0.021124,0.078615,-0.003140,0.021124,0.078615,-0.012078,-0.004378,-9.809992
101.000000,1.000000,1.002020,-0.003140,0.021124,0.078615,-0.003140,0.021124,0.078615,-0.012078,-0.004378,-9.809992
102.000000,1.000000,1.002020,-0.003140,0.021124,0.078615,-0.003140,0.021124,0.078615,-0.012078,-0.004378,-9.809992
