# index, flag, s, b_g_x, b_g_y, b_g_z, b_a_x, b_a_y, b_a_z, g_x, g_y, g_z 
0.000000,1.000000,1.014539,-0.003360,0.021588,0.078530,-0.003360,0.021588,0.078530,-0.448322,0.645981,-9.819371
1.000000,1.000000,1.014936,-0.003139,0.021700,0.078677,-0.003139,0.021700,0.078677,-0.102581,1.046486,-9.823738
2.000000,1.000000,0.995693,-0.003017,0.021043,0.078783,-0.003017,0.021043,0.078783,0.838711,1.679790,-9.833059
3.000000,1.000000,1.012753,-0.003246,0.021651,0.079112,-0.003246,0.021651,0.079112,-0.110823,0.923121,-9.823714
4.000000,1.000000,1.012753,-0.003246,0.021651,0.079112,-0.003246,0.021651,0.079112,-0.110823,0.923121,-9.823714
5.000000,1.000000,1.002666,-0.003163,0.021538,0.078713,-0.003163,0.021538,0.078713,0.175761,0.947565,-9.823082
6.000000,1.000000,0.993337,-0.002954,0.021394,0.078848,-0.002954,0.021394,0.078848,0.555157,0.921633,-9.822624
7.000000,1.000000,0.989771,-0.003040,0.021205,0.078923,-0.003040,0.021205,0.078923,0.583226,1.014671,-9.823775
8.000000,1.000000,1.003835,-0.002910,0.021599,0.078990,-0.002910,0.021599,0.078990,0.346789,0.679831,-9.820039
9.000000,1.000000,1.000964,-0.002736,0.020791,0.079080,-0.002736,0.020791,0.079080,-0.010113,-0.068305,-9.809933
10.000000,1.000000,1.000964,-0.002736,0.020791,0.079080,-0.002736,0.020791,0.079080,-0.010113,-0.068305,-9.809933
11.000000,1.000000,1.011756,-0.002904,0.020824,0.079052,-0.002904,0.020824,0.079052,-0.282778,-0.046196,-9.809359
12.000000,1.000000,0.978184,-0.002834,0.021413,0.078973,-0.002834,0.021413,0.078973,0.104478,-0.167507,-9.809077
13.000000,1.000000,0.950462,-0.002946,0.021236,0.079085,-0.002946,0.021236,0.079085,0.613258,-0.249461,-9.809747
14.000000,1.000000,0.990913,-0.002799,0.021182,0.079062,-0.002799,0.021182,0.079062,0.140838,-0.116526,-9.809907
15.000000,1.000000,1.006803,-0.002665,0.021287,0.078853,-0.002665,0.021287,0.078853,-0.186779,-0.012812,-9.810267
16.000000,1.000000,1.016736,-0.002625,0.021068,0.078853,-0.002625,0.021068,0.078853,-0.395416,0.077498,-9.810945
17.000000,1.000000,1.002389,-0.002537,0.020560,0.078819,-0.002537,0.020560,0.078819,-0.453997,-0.210445,-9.806864
18.000000,1.000000,0.987279,-0.002777,0.020995,0.078752,-0.002777,0.020995,0.078752,-0.077009,-0.136419,-9.808919
19.000000,1.000000,0.987474,-0.003520,0.020999,0.079143,-0.003520,0.020999,0.079143,0.011856,0.033434,-9.811460
20.000000,1.000000,1.016036,-0.003074,0.020891,0.079108,-0.003074,0.020891,0.079108,0.052931,0.128812,-9.812926
21.000000,1.000000,1.003412,-0.002317,0.020744,0.078544,-0.002317,0.020744,0.078544,-0.025476,0.106416,-9.812324
22.000000,1.000000,1.008482,-0.002690,0.021223,0.079011,-0.002690,0.021223,0.079011,-0.044247,0.094107,-9.812077
23.000000,1.000000,1.000241,-0.002565,0.020713,0.079015,-0.002565,0.020713,0.079015,-0.174674,-0.242113,-9.807494
24.000000,1.000000,1.000241,-0.002565,0.020713,0.079015,-0.002565,0.020713,0.079015,-0.174674,-0.242113,-9.807494
25.000000,1.000000,1.000241,-0.002565,0.020713,0.079015,-0.002565,0.020713,0.079015,-0.174674,-0.242113,-9.807494
26.000000,1.000000,1.000241,-0.002565,0.020713,0.079015,-0.002565,0.020713,0.079015,-0.174674,-0.242113,-9.807494
27.000000,1.000000,1.000241,-0.002565,0.020713,0.079015,-0.002565,0.020713,0.079015,-0.174674,-0.242113,-9.807494
28.000000,1.000000,1.000241,-0.002565,0.020713,0.079015,-0.002565,0.020713,0.079015,-0.174674,-0.242113,-9.807494
29.000000,1.000000,1.000241,-0.002565,0.020713,0.079015,-0.002565,0.020713,0.079015,-0.174674,-0.242113,-9.807494
30.000000,1.000000,1.004194,-0.003212,0.021164,0.079320,-0.003212,0.021164,0.079320,-0.025285,0.074107,-9.812069
31.000000,1.000000,1.004838,-0.002973,0.020581,0.079178,-0.002973,0.020581,0.079178,-0.030207,0.148102,-9.812960
32.000000,1.000000,0.998191,-0.002750,0.020812,0.078991,-0.002750,0.020812,0.078991,0.019896,0.257850,-9.813820
33.000000,1.000000,1.002237,-0.002514,0.020967,0.079055,-0.002514,0.020967,0.079055,-0.089850,0.012048,-9.811446
34.000000,1.000000,1.014199,-0.002675,0.021278,0.079137,-0.002675,0.021278,0.079137,-0.038322,0.354573,-9.815332
35.000000,1.000000,1.009708,-0.003084,0.020961,0.079309,-0.003084,0.020961,0.079309,-0.035759,0.669236,-9.818949
36.000000,1.000000,1.422766,-0.003041,0.020806,0.079331,-0.003041,0.020806,0.079331,0.042060,-0.158664,-9.808627
37.000000,1.000000,1.422766,-0.003041,0.020806,0.079331,-0.003041,0.020806,0.079331,0.042060,-0.158664,-9.808627
38.000000,1.000000,1.422766,-0.003041,0.020806,0.079331,-0.003041,0.020806,0.079331,0.042060,-0.158664,-9.808627
39.000000,1.000000,1.422766,-0.003041,0.020806,0.079331,-0.003041,0.020806,0.079331,0.042060,-0.158664,-9.808627
40.000000,1.000000,1.422766,-0.003041,0.020806,0.079331,-0.003041,0.020806,0.079331,0.042060,-0.158664,-9.808627
41.000000,1.000000,1.422766,-0.003041,0.020806,0.079331,-0.003041,0.020806,0.079331,0.042060,-0.158664,-9.808627
42.000000,1.000000,1.422766,-0.003041,0.020806,0.079331,-0.003041,0.020806,0.079331,0.042060,-0.158664,-9.808627
43.000000,1.000000,1.422766,-0.003041,0.020806,0.079331,-0.003041,0.020806,0.079331,0.042060,-0.158664,-9.808627
44.000000,1.000000,1.422766,-0.003041,0.020806,0.079331,-0.003041,0.020806,0.079331,0.042060,-0.158664,-9.808627
45.000000,1.000000,1.422766,-0.003041,0.020806,0.079331,-0.003041,0.020806,0.079331,0.042060,-0.158664,-9.808627
46.000000,1.000000,1.422766,-0.003041,0.020806,0.079331,-0.003041,0.020806,0.079331,0.042060,-0.158664,-9.808627
47.000000,1.000000,1.422766,-0.003041,0.020806,0.079331,-0.003041,0.020806,0.079331,0.042060,-0.158664,-9.808627
48.000000,1.000000,1.422766,-0.003041,0.020806,0.079331,-0.003041,0.020806,0.079331,0.042060,-0.158664,-9.808627
49.000000,1.000000,1.422766,-0.003041,0.020806,0.079331,-0.003041,0.020806,0.079331,0.042060,-0.158664,-9.808627
50.000000,1.000000,1.422766,-0.003041,0.020806,0.079331,-0.003041,0.020806,0.079331,0.042060,-0.158664,-9.808627
51.000000,1.000000,1.422766,-0.003041,0.020806,0.079331,-0.003041,0.020806,0.079331,0.042060,-0.158664,-9.808627
52.000000,1.000000,1.422766,-0.003041,0.020806,0.079331,-0.003041,0.020806,0.079331,0.042060,-0.158664,-9.808627
53.000000,1.000000,1.422766,-0.003041,0.020806,0.079331,-0.003041,0.020806,0.079331,0.042060,-0.158664,-9.808627
54.000000,1.000000,1.422766,-0.003041,0.020806,0.079331,-0.003041,0.020806,0.079331,0.042060,-0.158664,-9.808627
55.000000,1.000000,1.422766,-0.003041,0.020806,0.079331,-0.003041,0.020806,0.079331,0.042060,-0.158664,-9.808627
56.000000,1.000000,1.422766,-0.003041,0.020806,0.079331,-0.003041,0.020806,0.079331,0.042060,-0.158664,-9.808627
57.000000,1.000000,1.422766,-0.003041,0.020806,0.079331,-0.003041,0.020806,0.079331,0.042060,-0.158664,-9.808627
58.000000,1.000000,1.422766,-0.003041,0.020806,0.079331,-0.003041,0.020806,0.079331,0.042060,-0.158664,-9.808627
59.000000,1.000000,1.422766,-0.003041,0.020806,0.079331,-0.003041,0.020806,0.079331,0.042060,-0.158664,-9.808627
60.000000,1.000000,1.422766,-0.003041,0.020806,0.079331,-0.003041,0.020806,0.079331,0.042060,-0.158664,-9.808627
61.000000,1.000000,1.422766,-0.003041,0.020806,0.079331,-0.003041,0.020806,0.079331,0.042060,-0.158664,-9.808627
62.000000,1.000000,1.422766,-0.003041,0.020806,0.079331,-0.003041,0.020806,0.079331,0.042060,-0.158664,-9.808627
63.000000,1.000000,1.422766,-0.003041,0.020806,0.079331,-0.003041,0.020806,0.079331,0.042060,-0.158664,-9.808627
64.000000,1.000000,1.422766,-0.003041,0.020806,0.079331,-0.003041,0.020806,0.079331,0.042060,-0.158664,-9.808627
65.000000,1.000000,1.422766,-0.003041,0.020806,0.079331,-0.003041,0.020806,0.079331,0.042060,-0.158664,-9.808627
66.000000,1.000000,1.422766,-0.003041,0.020806,0.079331,-0.003041,0.020806,0.079331,0.042060,-0.158664,-9.808627
67.000000,1.000000,1.422766,-0.003041,0.020806,0.079331,-0.003041,0.020806,0.079331,0.042060,-0.158664,-9.808627
68.000000,1.000000,1.422766,-0.003041,0.020806,0.079331,-0.003041,0.020806,0.079331,0.042060,-0.158664,-9.808627
69.000000,1.000000,1.422766,-0.003041,0.020806,0.079331,-0.003041,0.020806,0.079331,0.042060,-0.158664,-9.808627
70.000000,1.000000,1.422766,-0.003041,0.020806,0.079331,-0.003041,0.020806,0.079331,0.042060,-0.158664,-9.808627
71.000000,1.000000,1.422766,-0.003041,0.020806,0.079331,-0.003041,0.020806,0.079331,0.042060,-0.158664,-9.808627
72.000000,1.000000,1.422766,-0.003041,0.020806,0.079331,-0.003041,0.020806,0.079331,0.042060,-0.158664,-9.808627
73.000000,1.000000,1.422766,-0.003041,0.020806,0.079331,-0.003041,0.020806,0.079331,0.042060,-0.158664,-9.808627
74.000000,1.000000,1.422766,-0.003041,0.020806,0.079331,-0.003041,0.020806,0.079331,0.042060,-0.158664,-9.808627
75.000000,1.000000,1.422766,-0.003041,0.020806,0.079331,-0.003041,0.020806,0.079331,0.042060,-0.158664,-9.808627
76.000000,1.000000,1.422766,-0.003041,0.020806,0.079331,-0.003041,0.020806,0.079331,0.042060,-0.158664,-9.808627
77.000000,1.000000,1.422766,-0.003041,0.020806,0.079331,-0.003041,0.020806,0.079331,0.042060,-0.158664,-9.808627
78.000000,1.000000,1.422766,-0.003041,0.020806,0.079331,-0.003041,0.020806,0.079331,0.042060,-0.158664,-9.808627
79.000000,1.000000,1.436941,-0.003064,0.020721,0.079235,-0.003064,0.020721,0.079235,-4.820475,6.248399,-9.937817
80.000000,1.000000,1.436941,-0.003064,0.020721,0.079235,-0.003064,0.020721,0.079235,-4.820475,6.248399,-9.937817
81.000000,1.000000,1.249424,-0.003134,0.020734,0.079170,-0.003134,0.020734,0.079170,-8.175962,-1.108649,-9.829693
