# index, flag, s, b_g_x, b_g_y, b_g_z, b_a_x, b_a_y, b_a_z, g_x, g_y, g_z 
0.000000,1.000000,0.995069,-0.002991,0.021242,0.078887,-0.002991,0.021242,0.078887,-0.011912,-0.130689,-9.809122
1.000000,1.000000,0.993017,-0.002771,0.021180,0.078825,-0.002771,0.021180,0.078825,-0.008804,-0.131593,-9.809113
2.000000,1.000000,0.990471,-0.002786,0.021134,0.078967,-0.002786,0.021134,0.078967,-0.007554,-0.134638,-9.809073
3.000000,1.000000,0.993450,-0.002923,0.021160,0.079021,-0.002923,0.021160,0.079021,-0.011772,-0.130843,-9.809120
4.000000,1.000000,0.994714,-0.002966,0.021197,0.079043,-0.002966,0.021197,0.079043,-0.015036,-0.131645,-9.809105
5.000000,1.000000,0.988463,-0.002703,0.021108,0.078963,-0.002703,0.021108,0.078963,-0.014495,-0.131573,-9.809107
6.000000,1.000000,0.989859,-0.002821,0.020983,0.078965,-0.002821,0.020983,0.078965,-0.015460,-0.131192,-9.809111
7.000000,1.000000,0.993373,-0.002831,0.021023,0.078995,-0.002831,0.021023,0.078995,-0.013380,-0.132460,-9.809097
8.000000,1.000000,0.995867,-0.002863,0.021060,0.079009,-0.002863,0.021060,0.079009,-0.017322,-0.132614,-9.809088
9.000000,1.000000,0.991959,-0.002832,0.020974,0.078999,-0.002832,0.020974,0.078999,-0.017272,-0.132732,-9.809087
10.000000,1.000000,0.992015,-0.002735,0.020991,0.079053,-0.002735,0.020991,0.079053,-0.014705,-0.132433,-9.809095
11.000000,1.000000,0.993855,-0.002835,0.020839,0.079037,-0.002835,0.020839,0.079037,-0.014015,-0.131882,-9.809103
12.000000,1.000000,0.993278,-0.002789,0.020979,0.079036,-0.002789,0.020979,0.079036,-0.011279,-0.130891,-9.809120
13.000000,1.000000,0.992890,-0.002825,0.020970,0.079078,-0.002825,0.020970,0.079078,-0.008274,-0.131094,-9.809121
14.000000,1.000000,0.992782,-0.002836,0.021034,0.079120,-0.002836,0.021034,0.079120,-0.006168,-0.130814,-9.809126
15.000000,1.000000,0.992897,-0.002803,0.021044,0.079120,-0.002803,0.021044,0.079120,-0.003551,-0.131261,-9.809121
16.000000,1.000000,0.993200,-0.002804,0.021021,0.079137,-0.002804,0.021021,0.079137,-0.000624,-0.131015,-9.809125
17.000000,1.000000,0.993246,-0.002806,0.021010,0.079161,-0.002806,0.021010,0.079161,0.002529,-0.130591,-9.809130
