# index, flag, s, b_g_x, b_g_y, b_g_z, b_a_x, b_a_y, b_a_z, g_x, g_y, g_z 
0.000000,1.000000,0.996750,-0.003301,0.021550,0.078656,-0.003301,0.021550,0.078656,0.008117,-0.125718,-9.809191
1.000000,1.000000,0.994677,-0.003085,0.021538,0.078797,-0.003085,0.021538,0.078797,0.014590,-0.129820,-9.809130
2.000000,1.000000,0.995754,-0.002964,0.021328,0.078877,-0.002964,0.021328,0.078877,0.008318,-0.129201,-9.809146
3.000000,1.000000,0.995754,-0.002964,0.021328,0.078877,-0.002964,0.021328,0.078877,0.008318,-0.129201,-9.809146
4.000000,1.000000,0.997500,-0.003006,0.021385,0.078889,-0.003006,0.021385,0.078889,-0.000968,-0.128703,-9.809156
5.000000,1.000000,0.985862,-0.002944,0.021185,0.078898,-0.002944,0.021185,0.078898,-0.005169,-0.125644,-9.809194
6.000000,1.000000,0.988599,-0.002931,0.021110,0.078951,-0.002931,0.021110,0.078951,-0.008522,-0.128835,-9.809150
7.000000,1.000000,0.992818,-0.002936,0.021304,0.078962,-0.002936,0.021304,0.078962,-0.011552,-0.128774,-9.809148
8.000000,1.000000,1.007149,-0.002869,0.021409,0.078998,-0.002869,0.021409,0.078998,-0.021193,-0.132838,-9.809078
9.000000,1.000000,0.992108,-0.002676,0.021029,0.078960,-0.002676,0.021029,0.078960,-0.026801,-0.132327,-9.809071
10.000000,1.000000,0.992108,-0.002676,0.021029,0.078960,-0.002676,0.021029,0.078960,-0.026801,-0.132327,-9.809071
11.000000,1.000000,0.995532,-0.002758,0.020936,0.078945,-0.002758,0.020936,0.078945,-0.029991,-0.131600,-9.809071
12.000000,1.000000,0.988849,-0.002671,0.020978,0.078900,-0.002671,0.020978,0.078900,-0.029350,-0.135264,-9.809024
13.000000,1.000000,0.990401,-0.002841,0.021103,0.078929,-0.002841,0.021103,0.078929,-0.027550,-0.137248,-9.809001
14.000000,1.000000,0.991704,-0.003121,0.021093,0.079151,-0.003121,0.021093,0.079151,-0.031661,-0.136845,-9.808994
15.000000,1.000000,0.986665,-0.002831,0.021142,0.079045,-0.002831,0.021142,0.079045,-0.029009,-0.137108,-9.808999
16.000000,1.000000,0.983848,-0.002407,0.021001,0.078776,-0.002407,0.021001,0.078776,-0.021853,-0.137122,-9.809017
17.000000,1.000000,0.987888,-0.002491,0.020990,0.079080,-0.002491,0.020990,0.079080,-0.016333,-0.137424,-9.809024
18.000000,1.000000,0.989252,-0.002870,0.020952,0.079189,-0.002870,0.020952,0.079189,-0.019217,-0.131413,-9.809101
19.000000,1.000000,0.990569,-0.003022,0.021038,0.079247,-0.003022,0.021038,0.079247,-0.018959,-0.130947,-9.809108
20.000000,1.000000,0.990196,-0.002518,0.020938,0.079077,-0.002518,0.020938,0.079077,-0.014190,-0.134404,-9.809069
21.000000,1.000000,0.993467,-0.002907,0.020962,0.079124,-0.002907,0.020962,0.079124,-0.009369,-0.131063,-9.809120
22.000000,1.000000,0.993467,-0.002907,0.020962,0.079124,-0.002907,0.020962,0.079124,-0.009369,-0.131063,-9.809120
23.000000,1.000000,0.993566,-0.002644,0.020950,0.079038,-0.002644,0.020950,0.079038,0.000599,-0.130302,-9.809135
24.000000,1.000000,0.993566,-0.002644,0.020950,0.079038,-0.002644,0.020950,0.079038,0.000599,-0.130302,-9.809135
25.000000,1.000000,0.993566,-0.002644,0.020950,0.079038,-0.002644,0.020950,0.079038,0.000599,-0.130302,-9.809135
26.000000,1.000000,0.996850,-0.003174,0.020705,0.079336,-0.003174,0.020705,0.079336,0.002896,-0.131469,-9.809119
27.000000,1.000000,0.995780,-0.003017,0.020721,0.079085,-0.003017,0.020721,0.079085,0.007286,-0.127566,-9.809168
28.000000,1.000000,0.995157,-0.002683,0.020813,0.079007,-0.002683,0.020813,0.079007,0.018655,-0.130419,-9.809115
29.000000,1.000000,0.995221,-0.002651,0.020966,0.079050,-0.002651,0.020966,0.079050,0.019330,-0.125376,-9.809180
30.000000,1.000000,0.994850,-0.003137,0.021053,0.079435,-0.003137,0.021053,0.079435,0.026293,-0.128826,-9.809119
31.000000,1.000000,0.998516,-0.002852,0.021146,0.079436,-0.002852,0.021146,0.079436,0.025111,-0.127771,-9.809136
32.000000,1.000000,0.990724,-0.002869,0.021188,0.079419,-0.002869,0.021188,0.079419,0.027392,-0.123061,-9.809190
33.000000,1.000000,1.000916,-0.002762,0.021173,0.079416,-0.002762,0.021173,0.079416,0.038796,-0.127155,-9.809099
34.000000,1.000000,0.998908,-0.002839,0.021183,0.079413,-0.002839,0.021183,0.079413,0.039203,-0.128467,-9.809080
35.000000,1.000000,0.979708,-0.003040,0.021002,0.079493,-0.003040,0.021002,0.079493,0.035171,-0.128445,-9.809096
36.000000,1.000000,1.218424,-0.003095,0.020747,0.079277,-0.003095,0.020747,0.079277,0.041686,-0.160979,-9.808591
37.000000,1.000000,1.218424,-0.003095,0.020747,0.079277,-0.003095,0.020747,0.079277,0.041686,-0.160979,-9.808591
38.000000,1.000000,1.218424,-0.003095,0.020747,0.079277,-0.003095,0.020747,0.079277,0.041686,-0.160979,-9.808591
39.000000,1.000000,1.218424,-0.003095,0.020747,0.079277,-0.003095,0.020747,0.079277,0.041686,-0.160979,-9.808591
40.000000,1.000000,1.218424,-0.003095,0.020747,0.079277,-0.003095,0.020747,0.079277,0.041686,-0.160979,-9.808591
41.000000,1.000000,1.218424,-0.003095,0.020747,0.079277,-0.003095,0.020747,0.079277,0.041686,-0.160979,-9.808591
42.000000,1.000000,1.218424,-0.003095,0.020747,0.079277,-0.003095,0.020747,0.079277,0.041686,-0.160979,-9.808591
43.000000,1.000000,1.218424,-0.003095,0.020747,0.079277,-0.003095,0.020747,0.079277,0.041686,-0.160979,-9.808591
44.000000,1.000000,1.218424,-0.003095,0.020747,0.079277,-0.003095,0.020747,0.079277,0.041686,-0.160979,-9.808591
45.000000,1.000000,1.218424,-0.003095,0.020747,0.079277,-0.003095,0.020747,0.079277,0.041686,-0.160979,-9.808591
46.000000,1.000000,1.218424,-0.003095,0.020747,0.079277,-0.003095,0.020747,0.079277,0.041686,-0.160979,-9.808591
47.000000,1.000000,1.218424,-0.003095,0.020747,0.079277,-0.003095,0.020747,0.079277,0.041686,-0.160979,-9.808591
48.000000,1.000000,1.218424,-0.003095,0.020747,0.079277,-0.003095,0.020747,0.079277,0.041686,-0.160979,-9.808591
49.000000,1.000000,1.218424,-0.003095,0.020747,0.079277,-0.003095,0.020747,0.079277,0.041686,-0.160979,-9.808591
50.000000,1.000000,1.218424,-0.003095,0.020747,0.079277,-0.003095,0.020747,0.079277,0.041686,-0.160979,-9.808591
51.000000,1.000000,1.218424,-0.003095,0.020747,0.079277,-0.003095,0.020747,0.079277,0.041686,-0.160979,-9.808591
52.000000,1.000000,1.218424,-0.003095,0.020747,0.079277,-0.003095,0.020747,0.079277,0.041686,-0.160979,-9.808591
53.000000,1.000000,1.218424,-0.003095,0.020747,0.079277,-0.003095,0.020747,0.079277,0.041686,-0.160979,-9.808591
54.000000,1.000000,1.218424,-0.003095,0.020747,0.079277,-0.003095,0.020747,0.079277,0.041686,-0.160979,-9.808591
55.000000,1.000000,1.218424,-0.003095,0.020747,0.079277,-0.003095,0.020747,0.079277,0.041686,-0.160979,-9.808591
56.000000,1.000000,1.218424,-0.003095,0.020747,0.079277,-0.003095,0.020747,0.079277,0.041686,-0.160979,-9.808591
57.000000,1.000000,1.218424,-0.003095,0.020747,0.079277,-0.003095,0.020747,0.079277,0.041686,-0.160979,-9.808591
58.000000,1.000000,1.218424,-0.003095,0.020747,0.079277,-0.003095,0.020747,0.079277,0.041686,-0.160979,-9.808591
59.000000,1.000000,1.218424,-0.003095,0.020747,0.079277,-0.003095,0.020747,0.079277,0.041686,-0.160979,-9.808591
60.000000,1.000000,1.218424,-0.003095,0.020747,0.079277,-0.003095,0.020747,0.079277,0.041686,-0.160979,-9.808591
61.000000,1.000000,1.218424,-0.003095,0.020747,0.079277,-0.003095,0.020747,0.079277,0.041686,-0.160979,-9.808591
62.000000,1.000000,1.218424,-0.003095,0.020747,0.079277,-0.003095,0.020747,0.079277,0.041686,-0.160979,-9.808591
63.000000,1.000000,1.218424,-0.003095,0.020747,0.079277,-0.003095,0.020747,0.079277,0.041686,-0.160979,-9.808591
64.000000,1.000000,1.218424,-0.003095,0.020747,0.079277,-0.003095,0.020747,0.079277,0.041686,-0.160979,-9.808591
65.000000,1.000000,1.218424,-0.003095,0.020747,0.079277,-0.003095,0.020747,0.079277,0.041686,-0.160979,-9.808591
66.000000,1.000000,1.218424,-0.003095,0.020747,0.079277,-0.003095,0.020747,0.079277,0.041686,-0.160979,-9.808591
67.000000,1.000000,1.218424,-0.003095,0.020747,0.079277,-0.003095,0.020747,0.079277,0.041686,-0.160979,-9.808591
68.000000,1.000000,1.218424,-0.003095,0.020747,0.079277,-0.003095,0.020747,0.079277,0.041686,-0.160979,-9.808591
69.000000,1.000000,1.218424,-0.003095,0.020747,0.079277,-0.003095,0.020747,0.079277,0.041686,-0.160979,-9.808591
70.000000,1.000000,1.218424,-0.003095,0.020747,0.079277,-0.003095,0.020747,0.079277,0.041686,-0.160979,-9.808591
71.000000,1.000000,1.218424,-0.003095,0.020747,0.079277,-0.003095,0.020747,0.079277,0.041686,-0.160979,-9.808591
