# index, flag, s, b_g_x, b_g_y, b_g_z, b_a_x, b_a_y, b_a_z, g_x, g_y, g_z 
0.000000,1.000000,1.010300,-0.003294,0.021554,0.078648,-0.003294,0.021554,0.078648,-0.376193,0.452016,-9.792357
1.000000,1.000000,1.000992,-0.003108,0.021535,0.078804,-0.003108,0.021535,0.078804,0.150902,0.606467,-9.790073
2.000000,1.000000,0.992568,-0.002994,0.021316,0.078876,-0.002994,0.021316,0.078876,0.447426,0.848192,-9.763016
3.000000,1.000000,0.992568,-0.002994,0.021316,0.078876,-0.002994,0.021316,0.078876,0.447426,0.848192,-9.763016
4.000000,1.000000,0.995470,-0.003017,0.021372,0.078894,-0.003017,0.021372,0.078894,0.275530,0.552285,-9.790565
5.000000,1.000000,0.992244,-0.002945,0.021170,0.078918,-0.002945,0.021170,0.078918,0.172524,0.396286,-9.800474
6.000000,1.000000,0.993415,-0.002926,0.021097,0.078960,-0.002926,0.021097,0.078960,0.162937,0.306385,-9.803860
7.000000,1.000000,0.982329,-0.002937,0.021291,0.078960,-0.002937,0.021291,0.078960,0.291914,0.435623,-9.795975
8.000000,1.000000,1.004261,-0.002866,0.021401,0.079004,-0.002866,0.021401,0.079004,0.044627,0.152282,-9.808716
9.000000,1.000000,0.999015,-0.002675,0.021009,0.078958,-0.002675,0.021009,0.078958,-0.025492,-0.068048,-9.809731
10.000000,1.000000,0.999015,-0.002675,0.021009,0.078958,-0.002675,0.021009,0.078958,-0.025492,-0.068048,-9.809731
11.000000,1.000000,0.999294,-0.002760,0.020919,0.078947,-0.002760,0.020919,0.078947,-0.044248,-0.064451,-9.809688
12.000000,1.000000,0.988312,-0.002666,0.020967,0.078902,-0.002666,0.020967,0.078902,0.050070,-0.095370,-9.809409
13.000000,1.000000,0.995481,-0.002844,0.021093,0.078926,-0.002844,0.021093,0.078926,-0.041463,-0.071414,-9.809652
14.000000,1.000000,0.999037,-0.003122,0.021081,0.079141,-0.003122,0.021081,0.079141,-0.008553,0.001601,-9.809996
15.000000,1.000000,0.999313,-0.002829,0.021094,0.079026,-0.002829,0.021094,0.079026,-0.011278,0.028296,-9.809953
