# index, flag, s, b_g_x, b_g_y, b_g_z, b_a_x, b_a_y, b_a_z, g_x, g_y, g_z 
0.000000,1.000000,1.000317,-0.002911,0.021140,0.078918,-0.002911,0.021140,0.078918,-0.016434,0.058473,-9.809812
1.000000,1.000000,1.000837,-0.002894,0.021062,0.078981,-0.002894,0.021062,0.078981,-0.020819,0.051290,-9.809844
2.000000,1.000000,0.999910,-0.002882,0.021068,0.078994,-0.002882,0.021068,0.078994,-0.019451,0.035755,-9.809916
3.000000,1.000000,1.001082,-0.002872,0.021093,0.079027,-0.002872,0.021093,0.079027,-0.029121,0.035637,-9.809892
4.000000,1.000000,1.001877,-0.002902,0.021112,0.079057,-0.002902,0.021112,0.079057,-0.038214,0.037958,-9.809852
5.000000,1.000000,1.000737,-0.002868,0.021057,0.079059,-0.002868,0.021057,0.079059,-0.043041,0.039548,-9.809826
6.000000,1.000000,1.001584,-0.002866,0.021026,0.079089,-0.002866,0.021026,0.079089,-0.042552,0.035840,-9.809842
7.000000,1.000000,1.002149,-0.002869,0.021068,0.079104,-0.002869,0.021068,0.079104,-0.043920,0.037015,-9.809832
8.000000,1.000000,1.004945,-0.002868,0.021092,0.079138,-0.002868,0.021092,0.079138,-0.047513,0.047720,-9.809769
9.000000,1.000000,1.003768,-0.002862,0.021028,0.079120,-0.002862,0.021028,0.079120,-0.050481,0.041443,-9.809783
10.000000,1.000000,1.004237,-0.002838,0.020988,0.079180,-0.002838,0.020988,0.079180,-0.051697,0.045134,-9.809760
11.000000,1.000000,1.004322,-0.002865,0.020973,0.079190,-0.002865,0.020973,0.079190,-0.051622,0.047283,-9.809750
12.000000,1.000000,1.004243,-0.002858,0.021040,0.079193,-0.002858,0.021040,0.079193,-0.051680,0.046738,-9.809753
13.000000,1.000000,1.004452,-0.002873,0.021007,0.079222,-0.002873,0.021007,0.079222,-0.052963,0.043823,-9.809759
14.000000,1.000000,1.004659,-0.002887,0.021008,0.079248,-0.002887,0.021008,0.079248,-0.054732,0.042788,-9.809754
15.000000,1.000000,1.004484,-0.002867,0.021008,0.079249,-0.002867,0.021008,0.079249,-0.057282,0.041215,-9.809746
16.000000,1.000000,1.004532,-0.002871,0.020987,0.079262,-0.002871,0.020987,0.079262,-0.058463,0.040285,-9.809743
17.000000,1.000000,1.004538,-0.002873,0.020972,0.079276,-0.002873,0.020972,0.079276,-0.058657,0.038661,-9.809748
18.000000,1.000000,1.004477,-0.002873,0.020963,0.079291,-0.002873,0.020963,0.079291,-0.059123,0.036327,-9.809755
19.000000,1.000000,1.004471,-0.002907,0.020969,0.079320,-0.002907,0.020969,0.079320,-0.060008,0.035077,-9.809754
